date,open,high,low,close
2004-01-09,4059.100,4073.330,3982.830,4016.180
2004-01-08,4013.150,4070.470,4013.150,4045.430
2004-01-07,4039.650,4050.990,3985.950,4004.400
2004-01-06,4038.420,4047.030,4003.480,4035.440
2004-01-05,4019.940,4040.980,4001.490,4035.900
2004-01-02,3969.040,4022.960,3969.040,4018.500
2003-12-30,3957.930,3996.280,3957.930,3965.160
2003-12-29,3907.570,3957.230,3907.570,3952.720
2003-12-23,3884.100,3913.260,3884.100,3903.340
2003-12-22,3891.670,3909.410,3870.560,3876.940
2003-12-19,3881.970,3907.910,3876.440,3898.420
2003-12-18,3847.320,3878.890,3823.710,3870.880
2003-12-17,3870.160,3880.070,3840.960,3847.570
2003-12-16,3862.820,3878.630,3835.940,3865.980
2003-12-15,3866.920,3930.260,3866.920,3875.470
2003-12-12,3864.590,3904.430,3847.630,3860.130
2003-12-11,3833.220,3864.340,3826.930,3858.850
2003-12-10,3841.870,3847.930,3798.000,3820.920
2003-12-09,3812.920,3878.450,3812.920,3846.180
2003-12-08,3834.890,3834.890,3778.730,3806.540
2003-12-05,3856.480,3874.550,3813.600,3841.730
2003-12-04,3871.500,3894.820,3848.020,3874.780
2003-12-03,3808.300,3875.660,3801.760,3875.660
2003-12-02,3821.640,3838.090,3788.930,3809.260
2003-12-01,3752.720,3829.460,3752.720,3821.200
2003-11-28,3748.230,3771.100,3692.010,3745.950
2003-11-27,3741.630,3756.110,3729.180,3744.990
2003-11-26,3731.290,3786.370,3712.980,3712.980
2003-11-25,3744.470,3767.920,3727.800,3733.160
2003-11-24,3642.700,3743.370,3642.700,3737.090
2003-11-21,3637.620,3658.220,3619.920,3642.250
2003-11-20,3663.630,3671.380,3576.520,3638.040
2003-11-19,3659.970,3659.970,3594.610,3652.290
2003-11-18,3693.080,3715.880,3644.960,3666.280
2003-11-17,3792.890,3792.890,3664.950,3674.540
2003-11-14,3752.180,3812.900,3746.910,3797.400
2003-11-13,3756.300,3813.200,3739.250,3765.590
2003-11-12,3730.140,3754.350,3696.950,3748.340
2003-11-11,3739.470,3739.470,3699.990,3729.870
2003-11-10,3778.270,3789.290,3737.250,3746.240
2003-11-07,3744.410,3814.210,3744.410,3782.560
2003-11-06,3719.850,3759.870,3683.460,3733.930
2003-11-05,3737.320,3745.180,3690.870,3717.700
2003-11-04,3742.530,3768.540,3724.210,3741.710
2003-11-03,3657.610,3750.250,3651.770,3744.500
2003-10-31,3639.360,3657.620,3612.670,3655.990
2003-10-30,3620.000,3675.780,3583.470,3639.660
2003-10-29,3597.520,3627.180,3583.790,3615.420
2003-10-28,3531.980,3600.750,3531.980,3586.930
2003-10-27,3459.070,3529.430,3459.070,3517.100
2003-10-24,3495.210,3495.210,3439.090,3452.640
2003-10-23,3486.910,3502.950,3423.340,3497.140
2003-10-22,3560.930,3571.300,3488.750,3490.600
2003-10-21,3567.350,3593.500,3536.800,3580.080
2003-10-20,3520.540,3566.640,3496.570,3559.330
2003-10-17,3577.640,3593.750,3510.810,3516.670
2003-10-16,3568.720,3594.960,3524.100,3577.720
2003-10-15,3542.250,3606.000,3540.840,3570.580
2003-10-14,3543.170,3567.120,3504.460,3538.130
2003-10-13,3480.130,3554.530,3480.130,3538.390
2003-10-10,3479.220,3512.210,3455.960,3471.250
2003-10-09,3395.030,3491.200,3389.140,3481.900
2003-10-08,3357.700,3432.090,3342.910,3395.330
2003-10-07,3407.720,3409.220,3332.820,3355.780
2003-10-06,3414.060,3416.750,3379.530,3404.910
2003-10-03,3283.380,3439.890,3283.380,3419.000
2003-10-02,3330.940,3354.640,3267.990,3276.640
2003-10-01,3255.760,3329.830,3217.400,3329.830
2003-09-30,3317.590,3330.220,3202.870,3256.780
2003-09-29,3324.000,3364.580,3280.100,3323.380
2003-09-26,3325.760,3345.140,3275.540,3324.850
2003-09-25,3305.540,3361.830,3301.390,3326.270
2003-09-24,3414.660,3450.940,3285.980,3307.340
2003-09-23,3459.400,3483.770,3396.320,3411.020
2003-09-22,3578.160,3578.160,3456.270,3456.270
2003-09-19,3617.130,3629.590,3578.700,3578.700
2003-09-18,3562.880,3623.610,3554.010,3612.020
2003-09-17,3573.290,3613.220,3551.810,3561.030
2003-09-16,3522.810,3568.680,3508.870,3564.750
2003-09-15,3512.280,3547.330,3506.380,3516.310
2003-09-12,3564.550,3573.200,3473.790,3508.060
2003-09-11,3525.500,3566.850,3495.110,3566.850
2003-09-10,3586.800,3586.800,3524.170,3536.870
2003-09-09,3645.880,3670.300,3583.370,3594.400
2003-09-08,3612.850,3656.620,3612.390,3641.530
2003-09-05,3671.930,3676.880,3597.590,3607.710
2003-09-04,3638.920,3671.420,3628.950,3668.670
2003-09-03,3570.250,3656.670,3570.250,3647.510
2003-09-02,3570.090,3588.460,3536.260,3567.200
2003-09-01,3493.340,3577.870,3493.340,3571.220
2003-08-29,3510.320,3531.800,3479.920,3484.580
2003-08-28,3486.370,3530.140,3465.680,3492.670
2003-08-27,3462.160,3493.460,3451.810,3483.080
2003-08-26,3498.890,3532.240,3438.860,3455.480
2003-08-25,3547.650,3547.650,3489.770,3500.090
2003-08-22,3563.300,3588.530,3534.420,3549.050
2003-08-21,3501.410,3565.470,3501.410,3565.470
2003-08-20,3507.250,3515.170,3461.380,3501.230
2003-08-19,3511.050,3545.080,3486.440,3504.530
2003-08-18,3447.580,3507.230,3447.580,3507.230
2003-08-15,3449.560,3470.530,3434.230,3443.930
2003-08-14,3398.130,3452.700,3379.500,3452.700
2003-08-13,3388.550,3428.980,3376.300,3398.890
2003-08-12,3342.590,3399.760,3342.590,3381.710
2003-08-11,3333.070,3361.670,3309.850,3339.580
2003-08-08,3339.870,3367.170,3309.220,3332.240
2003-08-07,3370.500,3370.500,3299.770,3331.890
2003-08-06,3427.490,3427.490,3318.160,3375.660
2003-08-05,3414.100,3454.760,3399.200,3438.360
2003-08-04,3433.720,3464.600,3363.950,3405.310
2003-08-01,3481.810,3481.810,3403.030,3438.890
2003-07-31,3432.750,3487.860,3399.860,3487.860
2003-07-30,3418.490,3449.210,3395.740,3429.030
2003-07-29,3417.510,3452.180,3373.630,3428.120
2003-07-28,3360.670,3425.450,3360.670,3417.770
2003-07-25,3367.710,3371.930,3313.560,3356.890
2003-07-24,3305.810,3377.590,3281.950,3374.820
2003-07-23,3323.700,3338.770,3277.240,3304.480
2003-07-22,3295.340,3321.880,3254.190,3318.150
2003-07-21,3370.070,3390.610,3281.060,3287.000
2003-07-18,3328.910,3378.140,3328.060,3366.710
2003-07-17,3384.860,3384.860,3312.900,3330.680
2003-07-16,3385.180,3430.760,3358.680,3387.640
2003-07-15,3391.840,3429.890,3372.500,3384.690
2003-07-14,3335.120,3404.470,3333.970,3396.070
2003-07-11,3264.580,3332.120,3245.450,3326.510
2003-07-10,3322.040,3322.040,3255.890,3269.840
2003-07-09,3343.130,3358.060,3299.740,3322.430
2003-07-08,3335.000,3363.430,3308.790,3344.460
2003-07-07,3244.940,3359.010,3244.940,3332.870
2003-07-04,3237.800,3243.730,3213.610,3239.610
2003-07-03,3237.050,3261.580,3196.730,3241.920
2003-07-02,3148.100,3243.040,3148.100,3241.040
2003-07-01,3217.210,3217.210,3119.350,3146.550
2003-06-30,3228.810,3271.310,3181.760,3220.580
2003-06-27,3251.870,3263.120,3207.130,3224.660
2003-06-26,3194.980,3246.670,3157.700,3241.220
2003-06-25,3217.230,3237.480,3180.030,3198.820
2003-06-24,3185.180,3228.370,3165.250,3217.340
2003-06-23,3236.960,3246.250,3173.180,3186.390
2003-06-20,3237.230,3267.670,3218.050,3238.980
2003-06-19,3304.240,3324.440,3217.460,3247.110
2003-06-18,3280.040,3316.070,3263.330,3304.150
2003-06-17,3276.160,3321.500,3264.100,3286.480
2003-06-16,3156.800,3264.500,3122.400,3264.500
2003-06-13,3220.820,3246.140,3157.290,3168.710
2003-06-12,3180.610,3253.700,3180.610,3219.470
2003-06-11,3145.520,3191.330,3133.650,3178.150
2003-06-10,3088.610,3149.440,3076.770,3140.340
2003-06-09,3124.590,3132.760,3075.190,3094.760
2003-06-06,3054.990,3146.910,3054.990,3127.460
2003-06-05,3086.650,3106.270,3020.460,3039.760
2003-06-04,3030.290,3099.820,3020.160,3080.020
2003-06-03,3062.860,3062.860,3003.160,3026.820
2003-06-02,2990.930,3066.040,2990.930,3064.560
2003-05-30,2907.730,2997.620,2906.420,2982.680
2003-05-29,2914.180,2968.430,2897.100,2906.710
2003-05-28,2885.530,2958.210,2885.530,2919.540
2003-05-27,2827.660,2875.140,2769.450,2873.600
2003-05-26,2821.540,2855.280,2812.400,2828.280
2003-05-23,2867.100,2886.070,2804.130,2822.830
2003-05-22,2826.470,2865.210,2817.630,2865.210
2003-05-21,2841.330,2853.040,2773.770,2827.250
2003-05-20,2848.190,2875.400,2820.410,2838.930
2003-05-19,2976.380,2976.380,2841.020,2850.680
2003-05-16,2987.450,3029.490,2952.180,2989.080
2003-05-15,2926.790,2989.380,2902.520,2989.380
2003-05-14,2906.950,2960.230,2888.200,2926.030
2003-05-13,2941.570,2951.990,2883.310,2909.950
2003-05-12,2961.140,2972.720,2871.610,2937.260
2003-05-09,2892.630,2956.590,2861.700,2956.590
2003-05-08,3005.120,3016.570,2884.510,2886.080
2003-05-07,3063.410,3068.080,2992.790,3005.640
2003-05-06,3002.400,3066.950,2977.620,3066.950
2003-05-05,2991.740,3039.260,2978.710,3013.040
2003-05-02,2938.720,2986.000,2888.460,2986.000
2003-04-30,2914.470,2967.080,2914.020,2942.040
2003-04-29,2958.120,3004.790,2908.960,2908.960
2003-04-28,2834.460,2953.920,2821.350,2953.920
2003-04-25,2892.460,2909.140,2828.840,2838.230
2003-04-24,2967.620,2969.950,2881.040,2891.620
2003-04-23,2968.800,3000.760,2932.730,2974.400
2003-04-22,2898.360,2965.210,2843.800,2960.960
2003-04-17,2820.350,2899.980,2801.170,2899.780
2003-04-16,2843.330,2915.690,2824.680,2824.680
2003-04-15,2792.060,2867.640,2792.060,2834.120
2003-04-14,2741.660,2787.380,2700.330,2776.780
2003-04-11,2700.610,2797.420,2700.610,2733.950
2003-04-10,2730.970,2763.650,2685.800,2697.100
2003-04-09,2756.620,2824.990,2696.320,2734.100
2003-04-08,2798.740,2809.170,2740.610,2767.790
2003-04-07,2654.760,2814.390,2654.440,2808.940
2003-04-04,2573.160,2656.250,2553.670,2654.070
2003-04-03,2582.950,2644.960,2557.190,2569.810
2003-04-02,2462.210,2589.350,2462.210,2589.350
2003-04-01,2426.240,2473.940,2395.720,2450.190
2003-03-31,2511.990,2511.990,2396.600,2423.870
2003-03-28,2580.960,2581.650,2498.290,2520.840
2003-03-27,2583.270,2589.680,2511.960,2584.050
2003-03-26,2634.890,2680.530,2579.330,2579.330
2003-03-25,2541.790,2636.720,2481.710,2636.100
2003-03-24,2712.620,2712.620,2548.370,2548.370
2003-03-21,2607.700,2731.570,2603.850,2715.060
2003-03-20,2607.760,2657.500,2551.910,2604.850
2003-03-19,2576.960,2675.020,2524.520,2615.220
2003-03-18,2490.780,2624.980,2490.780,2584.610
2003-03-17,2398.110,2520.540,2327.870,2487.120
2003-03-14,2356.360,2482.140,2356.360,2403.190
2003-03-13,2203.970,2354.310,2203.970,2354.310
2003-03-12,2300.110,2319.650,2188.750,2202.960
2003-03-11,2324.010,2348.080,2258.570,2305.300
2003-03-10,2437.320,2447.980,2328.810,2329.040
2003-03-07,2433.720,2467.570,2393.590,2431.660
2003-03-06,2500.640,2531.630,2433.320,2437.510
2003-03-05,2495.460,2540.060,2456.400,2498.020
2003-03-04,2541.810,2541.810,2477.060,2501.030
2003-03-03,2553.740,2600.760,2535.300,2549.650
2003-02-28,2508.890,2581.480,2480.720,2547.050
2003-02-27,2453.340,2513.410,2435.640,2513.220
2003-02-26,2488.920,2518.850,2433.150,2450.200
2003-02-25,2563.370,2563.370,2448.980,2485.500
2003-02-24,2648.490,2648.550,2571.350,2571.350
2003-02-21,2591.680,2648.870,2565.140,2648.870
2003-02-20,2631.480,2669.490,2575.950,2591.260
2003-02-19,2734.810,2734.810,2616.910,2624.650
2003-02-18,2707.570,2750.080,2673.910,2740.140
2003-02-17,2683.480,2722.300,2679.950,2708.970
2003-02-14,2558.250,2711.590,2558.250,2674.460
2003-02-13,2566.950,2599.440,2535.040,2555.270
2003-02-12,2621.450,2621.450,2565.020,2571.250
2003-02-11,2593.150,2664.160,2584.680,2627.000
2003-02-10,2573.260,2593.000,2528.900,2586.090
2003-02-07,2649.020,2671.700,2561.730,2569.340
2003-02-06,2714.120,2720.180,2617.660,2649.000
2003-02-05,2626.850,2738.110,2584.880,2725.880
2003-02-04,2750.040,2750.040,2618.140,2632.980
2003-02-03,2750.400,2802.930,2735.580,2751.990
2003-01-31,2687.720,2753.260,2622.410,2747.830
2003-01-30,2711.840,2742.920,2665.520,2693.780
2003-01-29,2667.690,2743.100,2563.920,2706.570
2003-01-28,2649.960,2705.220,2616.040,2671.360
2003-01-27,2716.420,2728.280,2615.670,2643.800
2003-01-24,2813.130,2827.430,2714.890,2717.820
2003-01-23,2804.130,2862.590,2776.720,2811.220
2003-01-22,2866.350,2897.480,2765.560,2803.250
2003-01-21,2900.880,2955.750,2860.340,2870.570
2003-01-20,2927.580,2966.780,2892.930,2893.550
2003-01-17,3047.110,3047.110,2918.260,2918.820
2003-01-16,3047.240,3080.270,3023.320,3054.110
2003-01-15,3107.610,3145.660,3036.940,3049.400
2003-01-14,3063.490,3141.330,3055.290,3098.720
2003-01-13,3039.910,3127.120,3039.910,3060.650
2003-01-10,3037.800,3093.780,2986.750,3037.330
2003-01-09,3000.240,3043.640,2932.930,3037.680
2003-01-08,3108.020,3108.020,2993.000,2993.000
2003-01-07,3156.560,3156.560,3069.110,3112.770
2003-01-06,3101.170,3157.250,3033.770,3157.250
2003-01-03,3098.890,3124.860,3070.030,3092.940
2003-01-02,2898.680,3105.040,2898.680,3105.040
2002-12-30,2838.870,2900.950,2836.010,2892.630
2002-12-27,2996.670,2996.670,2840.000,2840.000
2002-12-23,3022.310,3048.290,2961.780,3000.840
2002-12-20,2970.280,3039.120,2948.560,3024.220
2002-12-19,3031.980,3099.320,2925.870,2961.410
2002-12-18,3136.040,3136.040,3022.690,3022.690
2002-12-17,3209.650,3222.400,3136.090,3139.970
2002-12-16,3074.510,3205.290,3029.740,3205.290
2002-12-13,3110.790,3122.530,3034.120,3077.060
2002-12-12,3193.590,3208.590,3098.260,3111.880
2002-12-11,3166.460,3212.620,3134.370,3196.050
2002-12-10,3062.870,3173.960,3062.870,3167.990
2002-12-09,3206.360,3223.420,3065.570,3065.570
2002-12-06,3221.680,3245.760,3108.760,3207.530
2002-12-05,3327.750,3386.270,3189.120,3224.740
2002-12-04,3275.800,3331.140,3235.580,3320.750
2002-12-03,3389.130,3410.950,3278.630,3280.490
2002-12-02,3332.730,3476.830,3332.730,3380.200
2002-11-29,3361.060,3403.400,3320.320,3320.320
2002-11-28,3342.580,3376.990,3305.440,3360.760
2002-11-27,3184.470,3346.140,3148.940,3346.140
2002-11-26,3299.610,3333.530,3183.300,3191.630
2002-11-25,3322.780,3365.590,3278.590,3299.240
2002-11-22,3302.680,3337.340,3278.000,3320.880
2002-11-21,3216.540,3304.830,3216.540,3304.630
2002-11-20,3210.220,3224.780,3117.020,3212.990
2002-11-19,3205.760,3221.980,3144.780,3206.930
2002-11-18,3195.970,3262.080,3185.060,3218.360
2002-11-15,3195.990,3232.070,3151.610,3191.760
2002-11-14,3063.300,3191.670,3035.720,3188.390
2002-11-13,3096.700,3121.320,2987.850,3066.420
2002-11-12,3040.140,3129.660,3024.970,3115.880
2002-11-11,3076.250,3076.250,3005.430,3042.060
2002-11-08,3157.910,3174.390,3072.810,3079.100
2002-11-07,3298.510,3334.510,3130.440,3155.660
2002-11-06,3356.060,3443.490,3280.900,3298.840
2002-11-05,3318.170,3395.530,3268.130,3351.320
2002-11-04,3167.490,3330.940,3167.490,3327.940
2002-11-01,3152.190,3174.010,3056.220,3165.160
2002-10-31,3115.760,3216.270,3086.620,3152.850
2002-10-30,3024.900,3140.390,2999.600,3113.590
2002-10-29,3188.720,3188.720,3010.740,3022.010
2002-10-28,3105.290,3235.660,3105.290,3198.960
2002-10-25,3089.710,3119.710,3018.740,3102.010
2002-10-24,3027.360,3129.570,3020.050,3090.010
2002-10-23,3164.580,3232.980,2983.640,3015.420
2002-10-22,3269.800,3299.010,3141.600,3155.970
2002-10-21,3151.940,3282.670,3096.120,3282.670
2002-10-18,3172.340,3226.250,3083.460,3163.670
2002-10-17,3021.740,3187.270,3018.090,3172.460
2002-10-16,3038.180,3106.290,2966.440,3008.930
2002-10-15,2856.580,3048.270,2856.580,3048.270
2002-10-14,2928.630,2928.630,2793.930,2850.110
2002-10-11,2731.840,2930.740,2714.410,2930.740
2002-10-10,2593.260,2733.190,2548.400,2733.190
2002-10-09,2617.540,2620.000,2519.300,2597.880
2002-10-08,2679.020,2723.370,2542.650,2622.090
2002-10-07,2710.330,2710.330,2621.860,2667.390
2002-10-04,2812.150,2847.420,2677.610,2714.620
2002-10-03,2923.550,2939.690,2809.840,2813.300
2002-10-02,2866.260,2974.340,2817.360,2926.740
2002-10-01,2772.960,2894.930,2729.570,2865.230
2002-09-30,2906.600,2906.600,2719.490,2769.030
2002-09-27,3020.710,3050.770,2888.450,2918.900
2002-09-26,2963.120,3058.870,2932.850,3020.600
2002-09-25,2872.980,2979.600,2806.830,2962.500
2002-09-24,2913.160,2959.490,2774.360,2873.210
2002-09-23,3063.440,3106.090,2890.300,2914.250
2002-09-20,3001.880,3093.220,2956.560,3065.730
2002-09-19,3136.330,3162.070,3007.470,3007.470
2002-09-18,3277.410,3277.410,3111.010,3124.920
2002-09-17,3321.760,3445.590,3243.810,3289.130
2002-09-16,3359.330,3378.110,3288.220,3319.050
2002-09-13,3406.580,3406.580,3275.280,3361.280
2002-09-12,3573.220,3573.220,3421.870,3421.870
2002-09-11,3507.500,3615.590,3467.220,3584.690
2002-09-10,3437.110,3515.520,3437.110,3494.690
2002-09-09,3480.570,3480.570,3383.680,3429.220
2002-09-06,3361.670,3486.510,3352.100,3485.680
2002-09-05,3429.480,3466.680,3301.810,3354.710
2002-09-04,3396.800,3463.050,3348.630,3425.900
2002-09-03,3609.030,3609.030,3398.990,3398.990
2002-09-02,3698.690,3698.690,3602.370,3609.410
2002-08-30,3658.670,3720.500,3603.040,3712.940
2002-08-29,3681.290,3697.540,3580.910,3660.950
2002-08-28,3836.080,3836.080,3682.310,3682.840
2002-08-27,3791.430,3900.110,3770.660,3851.340
2002-08-26,3830.080,3899.600,3749.930,3783.840
2002-08-23,3911.220,3924.300,3815.280,3828.260
2002-08-22,3873.550,3930.960,3855.940,3906.550
2002-08-21,3770.750,3903.750,3770.750,3868.170
2002-08-20,3842.410,3868.860,3765.080,3768.510
2002-08-19,3681.670,3846.720,3628.460,3837.670
2002-08-16,3665.670,3703.870,3576.010,3684.690
2002-08-15,3591.480,3722.930,3591.480,3665.740
2002-08-14,3677.540,3677.540,3542.060,3589.920
2002-08-13,3660.400,3703.550,3553.120,3683.210
2002-08-12,3750.260,3750.260,3639.460,3647.130
2002-08-09,3682.740,3760.860,3607.530,3760.860
2002-08-08,3473.480,3679.260,3473.480,3679.260
2002-08-07,3570.110,3632.470,3440.570,3465.540
2002-08-06,3319.770,3601.570,3235.380,3568.640
2002-08-05,3533.300,3536.050,3327.960,3332.650
2002-08-02,3601.710,3624.230,3496.490,3532.490
2002-08-01,3699.310,3806.970,3545.280,3606.450
2002-07-31,3876.800,3945.380,3700.140,3700.140
2002-07-30,3852.930,3878.940,3741.790,3878.940
2002-07-29,3584.510,3859.780,3584.510,3859.780
2002-07-26,3526.290,3581.990,3368.290,3579.000
2002-07-25,3632.900,3726.580,3472.840,3520.460
2002-07-24,3515.570,3641.070,3265.960,3632.660
2002-07-23,3711.300,3810.510,3512.460,3515.830
2002-07-22,3888.110,3888.110,3638.510,3691.430
2002-07-19,4092.960,4092.960,3875.840,3891.880
2002-07-18,4095.440,4152.450,4031.910,4100.750
2002-07-17,3978.970,4105.690,3899.510,4092.820
2002-07-16,3913.120,4052.060,3825.540,3977.750
2002-07-15,4124.530,4142.650,3912.510,3912.510
2002-07-12,4121.020,4249.770,4075.250,4130.800
2002-07-11,4179.790,4179.790,4039.230,4118.500
2002-07-10,4352.770,4354.230,4188.640,4190.220
2002-07-09,4445.930,4480.490,4341.850,4369.760
2002-07-08,4475.890,4476.150,4393.280,4442.330
2002-07-05,4268.230,4483.030,4268.230,4483.030
2002-07-04,4140.430,4258.620,4140.430,4258.620
2002-07-03,4202.290,4252.490,4101.580,4138.150
2002-07-02,4359.170,4359.170,4163.800,4195.950
2002-07-01,4377.100,4443.690,4318.230,4366.810
2002-06-28,4275.290,4388.270,4275.290,4382.560
2002-06-27,4103.620,4259.430,4103.620,4259.430
2002-06-26,4187.120,4187.120,3946.700,4099.050
2002-06-25,4129.460,4260.090,4129.460,4202.970
2002-06-24,4233.870,4297.980,4045.520,4127.210
2002-06-21,4244.240,4312.120,4153.310,4232.400
2002-06-20,4352.310,4371.000,4199.850,4245.680
2002-06-19,4423.830,4423.830,4321.900,4354.820
2002-06-18,4481.020,4503.800,4398.730,4433.850
2002-06-17,4317.840,4483.290,4317.840,4475.100
2002-06-14,4464.930,4464.930,4252.860,4303.850
2002-06-13,4517.440,4584.570,4441.650,4470.140
2002-06-12,4599.060,4599.060,4480.990,4510.190
2002-06-11,4587.100,4686.130,4555.170,4606.090
2002-06-10,4617.190,4659.220,4544.770,4589.260
2002-06-07,4630.430,4630.430,4513.000,4610.180
2002-06-06,4634.220,4716.350,4617.430,4657.520
2002-06-05,4632.490,4685.070,4602.150,4624.310
2002-06-04,4731.240,4731.240,4580.920,4625.790
2002-06-03,4818.070,4850.380,4725.880,4747.950
2002-05-31,4765.920,4859.010,4765.920,4818.300
2002-05-30,4873.600,4873.600,4741.950,4761.960
2002-05-29,4914.540,4914.540,4855.250,4881.800
2002-05-28,4969.350,5016.110,4892.750,4918.580
2002-05-27,4896.840,4972.210,4896.840,4961.540
2002-05-24,4890.460,4937.480,4880.550,4899.130
2002-05-23,4925.050,4952.140,4859.540,4879.500
2002-05-22,4971.310,4996.570,4889.330,4919.500
2002-05-21,4993.430,5057.820,4948.050,4984.610
2002-05-20,5046.170,5059.420,4984.540,4998.990
2002-05-17,5057.960,5126.330,5021.910,5036.410
2002-05-16,5066.830,5101.120,5032.080,5047.450
2002-05-15,5062.100,5085.210,5001.420,5072.390
2002-05-14,4981.880,5068.420,4956.010,5049.080
2002-05-13,4861.150,4988.400,4832.860,4975.480
2002-05-10,4961.030,4964.140,4849.090,4871.700
2002-05-09,5023.980,5026.090,4952.410,4966.480
2002-05-08,4878.740,5028.590,4878.740,5028.590
2002-05-07,4875.350,4892.430,4773.490,4872.410
2002-05-06,4884.030,4926.780,4876.580,4880.670
2002-05-03,4958.780,5021.740,4872.190,4882.770
2002-05-02,5043.010,5066.970,4952.160,4964.560
2002-04-30,5007.240,5041.200,4929.350,5041.200
2002-04-29,4994.200,5008.040,4945.420,5008.040
2002-04-26,5064.790,5097.850,4984.620,5000.380
2002-04-25,5158.660,5166.980,5012.860,5054.410
2002-04-24,5187.130,5220.580,5144.190,5160.140
2002-04-23,5211.730,5246.180,5147.870,5192.100
2002-04-22,5285.420,5285.420,5173.680,5205.480
2002-04-19,5263.480,5288.840,5222.220,5284.550
2002-04-18,5316.530,5372.460,5194.180,5262.880
2002-04-17,5357.910,5378.270,5311.230,5318.550
2002-04-16,5250.190,5343.880,5246.980,5343.880
2002-04-15,5194.940,5244.200,5167.190,5244.200
2002-04-12,5165.310,5211.820,5148.850,5189.650
2002-04-11,5270.350,5290.870,5162.070,5162.960
2002-04-10,5169.990,5274.280,5139.010,5265.360
2002-04-09,5194.090,5228.220,5166.240,5170.250
2002-04-08,5261.370,5261.370,5128.020,5180.330
2002-04-05,5250.480,5293.280,5235.100,5260.530
2002-04-04,5284.200,5290.120,5211.740,5254.950
2002-04-03,5293.370,5322.550,5266.060,5281.840
2002-04-02,5379.640,5379.640,5289.800,5311.080
2002-03-28,5350.260,5424.520,5350.260,5397.290
2002-03-27,5384.680,5388.680,5332.840,5348.000
2002-03-26,5314.020,5398.800,5289.930,5390.590
2002-03-25,5361.200,5400.430,5306.440,5317.380
2002-03-22,5348.330,5401.820,5331.000,5366.130
2002-03-21,5357.230,5387.870,5312.030,5348.680
2002-03-20,5453.950,5453.950,5355.320,5364.700
2002-03-19,5430.710,5467.310,5413.060,5462.550
2002-03-18,5399.150,5465.290,5392.130,5426.040
2002-03-15,5270.860,5403.280,5253.160,5401.110
2002-03-14,5245.800,5293.480,5233.660,5276.870
2002-03-13,5276.780,5335.270,5238.800,5245.990
2002-03-12,5338.740,5338.740,5245.180,5275.810
2002-03-11,5360.040,5401.060,5298.480,5340.670
2002-03-08,5293.180,5376.230,5288.870,5359.550
2002-03-07,5293.480,5370.450,5267.790,5289.430
2002-03-06,5223.850,5296.950,5197.320,5285.260
2002-03-05,5245.710,5284.390,5208.860,5228.670
2002-03-04,5107.870,5265.350,5107.870,5245.840
2002-03-01,5025.960,5116.140,5003.060,5097.410
2002-02-28,4945.140,5072.430,4926.620,5039.080
2002-02-27,4913.000,5003.680,4913.000,4960.220
2002-02-26,4863.340,4937.020,4860.270,4897.750
2002-02-25,4758.830,4867.090,4731.410,4863.540
2002-02-22,4846.670,4846.670,4730.150,4745.580
2002-02-21,4797.930,4868.130,4788.400,4850.730
2002-02-20,4765.900,4803.300,4706.010,4780.240
2002-02-19,4855.700,4855.700,4757.730,4764.050
2002-02-18,4865.830,4894.490,4840.880,4871.760
2002-02-15,4967.510,4969.860,4856.170,4862.600
2002-02-14,4945.230,4992.600,4916.550,4973.770
2002-02-13,4891.010,4945.870,4834.150,4935.350
2002-02-12,4945.750,4975.570,4858.810,4884.780
2002-02-11,4845.240,4945.370,4845.240,4940.000
2002-02-08,4850.390,4896.550,4806.780,4835.950
2002-02-07,4798.030,4873.590,4730.700,4862.620
2002-02-06,4937.190,4946.080,4778.360,4804.410
2002-02-05,4981.470,4981.470,4869.810,4936.750
2002-02-04,5088.830,5093.490,4984.480,4984.480
2002-02-01,5109.480,5165.970,5082.430,5097.060
2002-01-31,5068.890,5119.510,5054.420,5107.610
2002-01-30,5065.620,5066.420,4980.700,5052.200
2002-01-29,5165.060,5205.630,5073.070,5084.520
2002-01-28,5156.520,5203.770,5129.240,5159.020
2002-01-25,5168.520,5169.800,5081.720,5156.630
2002-01-24,5169.030,5219.850,5146.600,5170.440
2002-01-23,5048.810,5169.530,5006.260,5163.030
2002-01-22,5069.840,5136.420,5028.890,5045.720
2002-01-21,5122.400,5122.400,5021.210,5069.740
2002-01-18,5118.270,5133.620,5065.030,5122.230
2002-01-17,4985.370,5135.990,4985.370,5133.400
2002-01-16,5050.350,5052.810,4974.580,4984.200
2002-01-15,5059.840,5107.560,5029.480,5062.040
2002-01-14,5206.230,5206.230,5055.620,5065.840
2002-01-11,5228.090,5270.440,5188.430,5209.970
2002-01-10,5265.810,5265.810,5172.040,5228.110
2002-01-09,5228.180,5303.810,5180.320,5288.210
2002-01-08,5211.230,5260.620,5185.070,5236.370
2002-01-07,5327.400,5347.120,5220.990,5232.220
2002-01-04,5291.600,5352.160,5262.920,5318.730
2002-01-03,5175.180,5288.230,5175.180,5270.290
2002-01-02,5155.260,5195.560,5107.360,5167.880
2001-12-28,5110.220,5175.570,5110.220,5160.100
2001-12-27,5032.870,5117.130,5032.870,5117.130
2001-12-21,4930.040,5024.810,4877.570,5019.010
2001-12-20,4990.920,5026.820,4924.630,4934.140
2001-12-19,5036.030,5061.250,4948.280,4984.690
2001-12-18,5061.840,5115.790,5037.870,5039.640
